30	0.540000	0	0.
31	0.540000	0	0.
32	0.540000	0	0.
33	0.540000	0	0.
34	0.540000	0	0.
35	0.540000	0	0.
36	0.540000	0	0.
37	0.540000	0	0.
38	0.540000	0	0.
39	0.540000	0	0.
40	0.540000	0	0.
41	0.540000	0	0.
42	0.540000	0	0.
43	0.540000	0	0.
44	0.540000	0	0.
45	0.540000	0	0.
46	0.540000	0	0.
47	0.540000	0	0.
48	0.540000	0	0.
49	0.540000	0	0.
50	0.540000	0	0.
51	0.540000	0	0.
52	0.540000	0	0.
53	0.540000	0	0.
54	0.540000	0	0.
55	0.540000	0	0.
56	0.540000	0	0.
57	0.540000	0	0.
58	0.540000	0	0.
59	0.540000	0	0.
60	0.540000	0	0.
61	0.540000	0	0.
62	0.540000	0	0.
63	0.540000	0	0.
64	0.540000	0	0.
1	0.550000	27	0.421875
2	0.550000	13	0.203125
3	0.550000	7	0.109375
4	0.550000	2	0.031250
5	0.550000	0	0.
6	0.550000	0	0.
7	0.550000	0	0.
8	0.550000	0	0.
9	0.550000	0	0.
10	0.550000	0	0.
11	0.550000	0	0.
12	0.550000	0	0.
13	0.550000	0	0.
14	0.550000	0	0.
15	0.550000	0	0.
16	0.550000	0	0.
17	0.550000	0	0.
18	0.550000	0	0.
19	0.550000	0	0.
20	0.550000	0	0.
21	0.550000	0	0.
22	0.550000	0	0.
23	0.550000	0	0.
24	0.550000	0	0.
25	0.550000	0	0.
26	0.550000	0	0.
27	0.550000	0	0.
28	0.550000	0	0.
29	0.550000	0	0.
30	0.550000	0	0.
31	0.550000	0	0.
32	0.550000	0	0.
33	0.550000	0	0.
34	0.550000	0	0.
35	0.550000	0	0.
36	0.550000	0	0.
37	0.550000	0	0.
38	0.550000	0	0.
39	0.550000	0	0.
40	0.550000	0	0.
41	0.550000	0	0.
42	0.550000	0	0.
43	0.550000	0	0.
44	0.550000	0	0.
45	0.550000	0	0.
46	0.550000	0	0.
47	0.550000	0	0.
48	0.550000	0	0.
49	0.550000	0	0.
50	0.550000	0	0.
51	0.550000	0	0.
52	0.550000	0	0.
53	0.550000	0	0.
54	0.550000	0	0.
55	0.550000	0	0.
56	0.550000	0	0.
57	0.550000	0	0.
58	0.550000	0	0.
59	0.550000	0	0.
60	0.550000	0	0.
61	0.550000	0	0.
62	0.550000	0	0.
63	0.550000	0	0.
64	0.550000	0	0.
1	0.560000	27	0.421875
2	0.560000	12	0.187500
3	0.560000	5	0.078125
4	0.560000	1	0.015625
5	0.560000	0	0.
6	0.560000	0	0.
7	0.560000	0	0.
8	0.560000	0	0.
9	0.560000	0	0.
10	0.560000	0	0.
11	0.560000	0	0.
12	0.560000	0	0.
13	0.560000	0	0.
14	0.560000	0	0.
15	0.560000	0	0.
16	0.560000	0	0.
17	0.560000	0	0.
18	0.560000	0	0.
19	0.560000	0	0.
20	0.560000	0	0.
21	0.560000	0	0.
22	0.560000	0	0.
23	0.560000	0	0.
24	0.560000	0	0.
25	0.560000	0	0.
26	0.560000	0	0.
27	0.560000	0	0.
28	0.560000	0	0.
29	0.560000	0	0.
30	0.560000	0	0.
31	0.560000	0	0.
32	0.560000	0	0.
33	0.560000	0	0.
34	0.560000	0	0.
35	0.560000	0	0.
36	0.560000	0	0.
37	0.560000	0	0.
38	0.560000	0	0.
39	0.560000	0	0.
40	0.560000	0	0.
41	0.560000	0	0.
42	0.560000	0	0.
43	0.560000	0	0.
44	0.560000	0	0.
45	0.560000	0	0.
46	0.560000	0	0.
47	0.560000	0	0.
48	0.560000	0	0.
49	0.560000	0	0.
50	0.560000	0	0.
51	0.560000	0	0.
52	0.560000	0	0.
53	0.560000	0	0.
54	0.560000	0	0.
55	0.560000	0	0.
56	0.560000	0	0.
57	0.560000	0	0.
58	0.560000	0	0.
59	0.560000	0	0.
60	0.560000	0	0.
61	0.560000	0	0.
62	0.560000	0	0.
63	0.560000	0	0.
64	0.560000	0	0.
1	0.570000	29	0.453125
2	0.570000	10	0.156250
3	0.570000	5	0.078125
4	0.570000	0	0.
5	0.570000	0	0.
6	0.570000	0	0.
7	0.570000	0	0.
8	0.570000	0	0.
9	0.570000	0	0.
10	0.570000	0	0.
11	0.570000	0	0.
12	0.570000	0	0.
13	0.570000	0	0.
14	0.570000	0	0.
15	0.570000	0	0.
16	0.570000	0	0.
17	0.570000	0	0.
18	0.570000	0	0.
19	0.570000	0	0.
20	0.570000	0	0.
21	0.570000	0	0.
22	0.570000	0	0.
23	0.570000	0	0.
24	0.570000	0	0.
25	0.570000	0	0.
26	0.570000	0	0.
27	0.570000	0	0.
28	0.570000	0	0.
29	0.570000	0	0.
30	0.570000	0	0.
31	0.570000	0	0.
32	0.570000	0	0.
33	0.570000	0	0.
34	0.570000	0	0.
35	0.570000	0	0.
36	0.570000	0	0.
37	0.570000	0	0.
38	0.570000	0	0.
39	0.570000	0	0.
40	0.570000	0	0.
41	0.570000	0	0.
42	0.570000	0	0.
43	0.570000	0	0.
44	0.570000	0	0.
45	0.570000	0	0.
46	0.570000	0	0.
47	0.570000	0	0.
48	0.570000	0	0.
49	0.570000	0	0.
50	0.570000	0	0.
51	0.570000	0	0.
52	0.570000	0	0.
53	0.570000	0	0.
54	0.570000	0	0.
55	0.570000	0	0.
56	0.570000	0	0.
57	0.570000	0	0.
58	0.570000	0	0.
59	0.570000	0	0.
60	0.570000	0	0.
61	0.570000	0	0.
62	0.570000	0	0.
63	0.570000	0	0.
64	0.570000	0	0.
1	0.580000	31	0.484375
2	0.580000	8	0.125000
3	0.580000	3	0.046875
4	0.580000	0	0.
5	0.580000	0	0.
6	0.580000	0	0.
7	0.580000	0	0.
8	0.580000	0	0.
9	0.580000	0	0.
10	0.580000	0	0.
11	0.580000	0	0.
12	0.580000	0	0.
13	0.580000	0	0.
14	0.580000	0	0.
15	0.580000	0	0.
16	0.580000	0	0.
17	0.580000	0	0.
18	0.580000	0	0.
19	0.580000	0	0.
20	0.580000	0	0.
21	0.580000	0	0.
22	0.580000	0	0.
23	0.580000	0	0.
24	0.580000	0	0.
25	0.580000	0	0.
26	0.580000	0	0.
27	0.580000	0	0.
28	0.580000	0	0.
29	0.580000	0	0.
30	0.580000	0	0.
31	0.580000	0	0.
32	0.580000	0	0.
33	0.580000	0	0.
34	0.580000	0	0.
35	0.580000	0	0.
36	0.580000	0	0.
37	0.580000	0	0.
38	0.580000	0	0.
39	0.580000	0	0.
40	0.580000	0	0.
41	0.580000	0	0.
42	0.580000	0	0.
43	0.580000	0	0.
44	0.580000	0	0.
45	0.580000	0	0.
46	0.580000	0	0.
47	0.580000	0	0.
48	0.580000	0	0.
49	0.580000	0	0.
50	0.580000	0	0.
51	0.580000	0	0.
52	0.580000	0	0.
53	0.580000	0	0.
54	0.580000	0	0.
55	0.580000	0	0.
56	0.580000	0	0.
57	0.580000	0	0.
58	0.580000	0	0.
59	0.580000	0	0.
60	0.580000	0	0.
61	0.580000	0	0.
62	0.580000	0	0.
63	0.580000	0	0.
64	0.580000	0	0.
1	0.590000	33	0.515625
2	0.590000	7	0.109375
3	0.590000	1	0.015625
4	0.590000	0	0.
5	0.590000	0	0.
6	0.590000	0	0.
7	0.590000	0	0.
8	0.590000	0	0.
9	0.590000	0	0.
10	0.590000	0	0.
11	0.590000	0	0.
12	0.590000	0	0.
13	0.590000	0	0.
14	0.590000	0	0.
15	0.590000	0	0.
16	0.590000	0	0.
17	0.590000	0	0.
18	0.590000	0	0.
19	0.590000	0	0.
20	0.590000	0	0.
21	0.590000	0	0.
22	0.590000	0	0.
23	0.590000	0	0.
24	0.590000	0	0.
25	0.590000	0	0.
26	0.590000	0	0.
27	0.590000	0	0.
28	0.590000	0	0.
29	0.590000	0	0.
30	0.590000	0	0.
31	0.590000	0	0.
32	0.590000	0	0.
33	0.590000	0	0.
34	0.590000	0	0.
35	0.590000	0	0.
36	0.590000	0	0.
37	0.590000	0	0.
38	0.590000	0	0.
39	0.590000	0	0.
40	0.590000	0	0.
41	0.590000	0	0.
42	0.590000	0	0.
43	0.590000	0	0.
44	0.590000	0	0.
45	0.590000	0	0.
46	0.590000	0	0.
47	0.590000	0	0.
48	0.590000	0	0.
49	0.590000	0	0.
50	0.590000	0	0.
51	0.590000	0	0.
52	0.590000	0	0.
53	0.590000	0	0.
54	0.590000	0	0.
55	0.590000	0	0.
56	0.590000	0	0.
57	0.590000	0	0.
58	0.590000	0	0.
59	0.590000	0	0.
60	0.590000	0	0.
61	0.590000	0	0.
62	0.590000	0	0.
63	0.590000	0	0.
64	0.590000	0	0.
1	0.600000	29	0.453125
2	0.600000	6	0.093750
3	0.600000	1	0.015625
4	0.600000	0	0.
5	0.600000	0	0.
6	0.600000	0	0.
7	0.600000	0	0.
8	0.600000	0	0.
9	0.600000	0	0.
10	0.600000	0	0.
11	0.600000	0	0.
12	0.600000	0	0.
13	0.600000	0	0.
14	0.600000	0	0.
15	0.600000	0	0.
16	0.600000	0	0.
17	0.600000	0	0.
18	0.600000	0	0.
19	0.600000	0	0.
20	0.600000	0	0.
21	0.600000	0	0.
22	0.600000	0	0.
23	0.600000	0	0.
24	0.600000	0	0.
25	0.600000	0	0.
26	0.600000	0	0.
27	0.600000	0	0.
28	0.600000	0	0.
29	0.600000	0	0.
30	0.600000	0	0.
31	0.600000	0	0.
32	0.600000	0	0.
33	0.600000	0	0.
34	0.600000	0	0.
35	0.600000	0	0.
36	0.600000	0	0.
37	0.600000	0	0.
38	0.600000	0	0.
39	0.600000	0	0.
40	0.600000	0	0.
41	0.600000	0	0.
42	0.600000	0	0.
43	0.600000	0	0.
44	0.600000	0	0.
45	0.600000	0	0.
46	0.600000	0	0.
47	0.600000	0	0.
48	0.600000	0	0.
49	0.600000	0	0.
50	0.600000	0	0.
51	0.600000	0	0.
52	0.600000	0	0.
53	0.600000	0	0.
54	0.600000	0	0.
55	0.600000	0	0.
56	0.600000	0	0.
57	0.600000	0	0.
58	0.600000	0	0.
59	0.600000	0	0.
60	0.600000	0	0.
61	0.600000	0	0.
62	0.600000	0	0.
63	0.600000	0	0.
64	0.600000	0	0.
1	0.610000	30	0.468750
2	0.610000	1	0.015625
3	0.610000	0	0.
4	0.610000	0	0.
5	0.610000	0	0.
6	0.610000	0	0.
7	0.610000	0	0.
8	0.610000	0	0.
9	0.610000	0	0.
10	0.610000	0	0.
11	0.610000	0	0.
12	0.610000	0	0.
13	0.610000	0	0.
14	0.610000	0	0.
15	0.610000	0	0.
16	0.610000	0	0.
17	0.610000	0	0.
18	0.610000	0	0.
19	0.610000	0	0.
20	0.610000	0	0.
21	0.610000	0	0.
22	0.610000	0	0.
23	0.610000	0	0.
24	0.610000	0	0.
25	0.610000	0	0.
26	0.610000	0	0.
27	0.610000	0	0.
28	0.610000	0	0.
29	0.610000	0	0.
30	0.610000	0	0.
31	0.610000	0	0.
32	0.610000	0	0.
33	0.610000	0	0.
34	0.610000	0	0.
35	0.610000	0	0.
36	0.610000	0	0.
37	0.610000	0	0.
38	0.610000	0	0.
39	0.610000	0	0.
40	0.610000	0	0.
41	0.610000	0	0.
42	0.610000	0	0.
43	0.610000	0	0.
44	0.610000	0	0.
45	0.610000	0	0.
46	0.610000	0	0.
47	0.610000	0	0.
48	0.610000	0	0.
49	0.610000	0	0.
50	0.610000	0	0.
51	0.610000	0	0.
52	0.610000	0	0.
53	0.610000	0	0.
54	0.610000	0	0.
55	0.610000	0	0.
56	0.610000	0	0.
57	0.610000	0	0.
58	0.610000	0	0.
59	0.610000	0	0.
60	0.610000	0	0.
61	0.610000	0	0.
62	0.610000	0	0.
63	0.610000	0	0.
64	0.610000	0	0.
1	0.620000	30	0.468750
2	0.620000	1	0.015625
3	0.620000	0	0.
4	0.620000	0	0.
5	0.620000	0	0.
6	0.620000	0	0.
7	0.620000	0	0.
8	0.620000	0	0.
9	0.620000	0	0.
10	0.620000	0	0.
11	0.620000	0	0.
12	0.620000	0	0.
13	0.620000	0	0.
14	0.620000	0	0.
15	0.620000	0	0.
16	0.620000	0	0.
17	0.620000	0	0.
18	0.620000	0	0.
19	0.620000	0	0.
20	0.620000	0	0.
21	0.620000	0	0.
22	0.620000	0	0.
23	0.620000	0	0.
24	0.620000	0	0.
25	0.620000	0	0.
26	0.620000	0	0.
27	0.620000	0	0.
28	0.620000	0	0.
29	0.620000	0	0.
30	0.620000	0	0.
31	0.620000	0	0.
32	0.620000	0	0.
33	0.620000	0	0.
34	0.620000	0	0.
35	0.620000	0	0.
36	0.620000	0	0.
37	0.620000	0	0.
38	0.620000	0	0.
39	0.620000	0	0.
40	0.620000	0	0.
41	0.620000	0	0.
42	0.620000	0	0.
43	0.620000	0	0.
44	0.620000	0	0.
45	0.620000	0	0.
46	0.620000	0	0.
47	0.620000	0	0.
48	0.620000	0	0.
49	0.620000	0	0.
50	0.620000	0	0.
51	0.620000	0	0.
52	0.620000	0	0.
53	0.620000	0	0.
54	0.620000	0	0.
55	0.620000	0	0.
56	0.620000	0	0.
57	0.620000	0	0.
58	0.620000	0	0.
59	0.620000	0	0.
60	0.620000	0	0.
61	0.620000	0	0.
62	0.620000	0	0.
63	0.620000	0	0.
64	0.620000	0	0.
1	0.630000	24	0.375000
2	0.630000	1	0.015625
3	0.630000	0	0.
4	0.630000	0	0.
5	0.630000	0	0.
6	0.630000	0	0.
7	0.630000	0	0.
8	0.630000	0	0.
9	0.630000	0	0.
10	0.630000	0	0.
11	0.630000	0	0.
12	0.630000	0	0.
13	0.630000	0	0.
14	0.630000	0	0.
15	0.630000	0	0.
16	0.630000	0	0.
17	0.630000	0	0.
18	0.630000	0	0.
19	0.630000	0	0.
20	0.630000	0	0.
21	0.630000	0	0.
22	0.630000	0	0.
23	0.630000	0	0.
24	0.630000	0	0.
25	0.630000	0	0.
26	0.630000	0	0.
27	0.630000	0	0.
28	0.630000	0	0.
29	0.630000	0	0.
30	0.630000	0	0.
31	0.630000	0	0.
32	0.630000	0	0.
33	0.630000	0	0.
34	0.630000	0	0.
35	0.630000	0	0.
36	0.630000	0	0.
37	0.630000	0	0.
38	0.630000	0	0.
39	0.630000	0	0.
40	0.630000	0	0.
41	0.630000	0	0.
42	0.630000	0	0.
43	0.630000	0	0.
44	0.630000	0	0.
45	0.630000	0	0.
46	0.630000	0	0.
47	0.630000	0	0.
48	0.630000	0	0.
49	0.630000	0	0.
50	0.630000	0	0.
51	0.630000	0	0.
52	0.630000	0	0.
53	0.630000	0	0.
54	0.630000	0	0.
55	0.630000	0	0.
56	0.630000	0	0.
57	0.630000	0	0.
58	0.630000	0	0.
59	0.630000	0	0.
60	0.630000	0	0.
61	0.630000	0	0.
62	0.630000	0	0.
63	0.630000	0	0.
64	0.630000	0	0.
1	0.640000	22	0.343750
2	0.640000	0	0.
3	0.640000	0	0.
4	0.640000	0	0.
5	0.640000	0	0.
6	0.640000	0	0.
7	0.640000	0	0.
8	0.640000	0	0.
9	0.640000	0	0.
10	0.640000	0	0.
11	0.640000	0	0.
12	0.640000	0	0.
13	0.640000	0	0.
14	0.640000	0	0.
15	0.640000	0	0.
16	0.640000	0	0.
17	0.640000	0	0.
18	0.640000	0	0.
19	0.640000	0	0.
20	0.640000	0	0.
21	0.640000	0	0.
22	0.640000	0	0.
23	0.640000	0	0.
24	0.640000	0	0.
25	0.640000	0	0.
26	0.640000	0	0.
27	0.640000	0	0.
28	0.640000	0	0.
29	0.640000	0	0.
30	0.640000	0	0.
31	0.640000	0	0.
32	0.640000	0	0.
33	0.640000	0	0.
34	0.640000	0	0.
35	0.640000	0	0.
36	0.640000	0	0.
37	0.640000	0	0.
38	0.640000	0	0.
39	0.640000	0	0.
40	0.640000	0	0.
41	0.640000	0	0.
42	0.640000	0	0.
43	0.640000	0	0.
44	0.640000	0	0.
45	0.640000	0	0.
46	0.640000	0	0.
47	0.640000	0	0.
48	0.640000	0	0.
49	0.640000	0	0.
50	0.640000	0	0.
51	0.640000	0	0.
52	0.640000	0	0.
53	0.640000	0	0.
54	0.640000	0	0.
55	0.640000	0	0.
56	0.640000	0	0.
57	0.640000	0	0.
58	0.640000	0	0.
59	0.640000	0	0.
60	0.640000	0	0.
61	0.640000	0	0.
62	0.640000	0	0.
63	0.640000	0	0.
64	0.640000	0	0.
1	0.650000	20	0.312500
2	0.650000	0	0.
3	0.650000	0	0.
4	0.650000	0	0.
5	0.650000	0	0.
6	0.650000	0	0.
7	0.650000	0	0.
8	0.650000	0	0.
9	0.650000	0	0.
10	0.650000	0	0.
11	0.650000	0	0.
12	0.650000	0	0.
13	0.650000	0	0.
14	0.650000	0	0.
15	0.650000	0	0.
16	0.650000	0	0.
17	0.650000	0	0.
18	0.650000	0	0.
19	0.650000	0	0.
20	0.650000	0	0.
21	0.650000	0	0.
22	0.650000	0	0.
23	0.650000	0	0.
24	0.650000	0	0.
25	0.650000	0	0.
26	0.650000	0	0.
27	0.650000	0	0.
28	0.650000	0	0.
29	0.650000	0	0.
30	0.650000	0	0.
31	0.650000	0	0.
32	0.650000	0	0.
33	0.650000	0	0.
34	0.650000	0	0.
35	0.650000	0	0.
36	0.650000	0	0.
37	0.650000	0	0.
38	0.650000	0	0.
39	0.650000	0	0.
40	0.650000	0	0.
41	0.650000	0	0.
42	0.650000	0	0.
43	0.650000	0	0.
44	0.650000	0	0.
45	0.650000	0	0.
46	0.650000	0	0.
47	0.650000	0	0.
48	0.650000	0	0.
49	0.650000	0	0.
50	0.650000	0	0.
51	0.650000	0	0.
52	0.650000	0	0.
53	0.650000	0	0.
54	0.650000	0	0.
55	0.650000	0	0.
56	0.650000	0	0.
57	0.650000	0	0.
58	0.650000	0	0.
59	0.650000	0	0.
60	0.650000	0	0.
61	0.650000	0	0.
62	0.650000	0	0.
63	0.650000	0	0.
64	0.650000	0	0.
1	0.660000	16	0.250000
2	0.660000	0	0.
3	0.660000	0	0.
4	0.660000	0	0.
5	0.660000	0	0.
6	0.660000	0	0.
7	0.660000	0	0.
8	0.660000	0	0.
9	0.660000	0	0.
10	0.660000	0	0.
11	0.660000	0	0.
12	0.660000	0	0.
13	0.660000	0	0.
14	0.660000	0	0.
15	0.660000	0	0.
16	0.660000	0	0.
17	0.660000	0	0.
18	0.660000	0	0.
19	0.660000	0	0.
20	0.660000	0	0.
21	0.660000	0	0.
22	0.660000	0	0.
23	0.660000	0	0.
24	0.660000	0	0.
25	0.660000	0	0.
26	0.660000	0	0.
27	0.660000	0	0.
28	0.660000	0	0.
29	0.660000	0	0.
30	0.660000	0	0.
31	0.660000	0	0.
32	0.660000	0	0.
33	0.660000	0	0.
34	0.660000	0	0.
35	0.660000	0	0.
36	0.660000	0	0.
37	0.660000	0	0.
38	0.660000	0	0.
39	0.660000	0	0.
40	0.660000	0	0.
41	0.660000	0	0.
42	0.660000	0	0.
43	0.660000	0	0.
44	0.660000	0	0.
45	0.660000	0	0.
46	0.660000	0	0.
47	0.660000	0	0.
48	0.660000	0	0.
49	0.660000	0	0.
50	0.660000	0	0.
51	0.660000	0	0.
52	0.660000	0	0.
53	0.660000	0	0.
54	0.660000	0	0.
55	0.660000	0	0.
56	0.660000	0	0.
57	0.660000	0	0.
58	0.660000	0	0.
59	0.660000	0	0.
60	0.660000	0	0.
61	0.660000	0	0.
62	0.660000	0	0.
63	0.660000	0	0.
64	0.660000	0	0.
1	0.670000	16	0.250000
2	0.670000	0	0.
3	0.670000	0	0.
4	0.670000	0	0.
5	0.670000	0	0.
6	0.670000	0	0.
7	0.670000	0	0.
8	0.670000	0	0.
9	0.670000	0	0.
10	0.670000	0	0.
11	0.670000	0	0.
12	0.670000	0	0.
13	0.670000	0	0.
14	0.670000	0	0.
15	0.670000	0	0.
16	0.670000	0	0.
17	0.670000	0	0.
18	0.670000	0	0.
19	0.670000	0	0.
20	0.670000	0	0.
21	0.670000	0	0.
22	0.670000	0	0.
23	0.670000	0	0.
24	0.670000	0	0.
25	0.670000	0	0.
26	0.670000	0	0.
27	0.670000	0	0.
28	0.670000	0	0.
29	0.670000	0	0.
30	0.670000	0	0.
31	0.670000	0	0.
32	0.670000	0	0.
33	0.670000	0	0.
34	0.670000	0	0.
35	0.670000	0	0.
36	0.670000	0	0.
37	0.670000	0	0.
38	0.670000	0	0.
39	0.670000	0	0.
40	0.670000	0	0.
41	0.670000	0	0.
42	0.670000	0	0.
43	0.670000	0	0.
44	0.670000	0	0.
45	0.670000	0	0.
46	0.670000	0	0.
47	0.670000	0	0.
48	0.670000	0	0.
49	0.670000	0	0.
50	0.670000	0	0.
51	0.670000	0	0.
52	0.670000	0	0.
53	0.670000	0	0.
54	0.670000	0	0.
55	0.670000	0	0.
56	0.670000	0	0.
57	0.670000	0	0.
58	0.670000	0	0.
59	0.670000	0	0.
60	0.670000	0	0.
61	0.670000	0	0.
62	0.670000	0	0.
63	0.670000	0	0.
64	0.670000	0	0.
1	0.680000	14	0.218750
2	0.680000	0	0.
3	0.680000	0	0.
4	0.680000	0	0.
5	0.680000	0	0.
6	0.680000	0	0.
7	0.680000	0	0.
8	0.680000	0	0.
9	0.680000	0	0.
10	0.680000	0	0.
11	0.680000	0	0.
12	0.680000	0	0.
13	0.680000	0	0.
14	0.680000	0	0.
15	0.680000	0	0.
16	0.680000	0	0.
17	0.680000	0	0.
18	0.680000	0	0.
19	0.680000	0	0.
20	0.680000	0	0.
21	0.680000	0	0.
22	0.680000	0	0.
23	0.680000	0	0.
24	0.680000	0	0.
25	0.680000	0	0.
26	0.680000	0	0.
27	0.680000	0	0.
28	0.680000	0	0.
29	0.680000	0	0.
30	0.680000	0	0.
31	0.680000	0	0.
32	0.680000	0	0.
33	0.680000	0	0.
34	0.680000	0	0.
35	0.680000	0	0.
36	0.680000	0	0.
37	0.680000	0	0.
38	0.680000	0	0.
39	0.680000	0	0.
40	0.680000	0	0.
41	0.680000	0	0.
42	0.680000	0	0.
43	0.680000	0	0.
44	0.680000	0	0.
45	0.680000	0	0.
46	0.680000	0	0.
47	0.680000	0	0.
48	0.680000	0	0.
49	0.680000	0	0.
50	0.680000	0	0.
51	0.680000	0	0.
52	0.680000	0	0.
53	0.680000	0	0.
54	0.680000	0	0.
55	0.680000	0	0.
56	0.680000	0	0.
57	0.680000	0	0.
58	0.680000	0	0.
59	0.680000	0	0.
60	0.680000	0	0.
61	0.680000	0	0.
62	0.680000	0	0.
63	0.680000	0	0.
64	0.680000	0	0.
1	0.690000	12	0.187500
2	0.690000	0	0.
3	0.690000	0	0.
4	0.690000	0	0.
5	0.690000	0	0.
6	0.690000	0	0.
7	0.690000	0	0.
8	0.690000	0	0.
9	0.690000	0	0.
10	0.690000	0	0.
11	0.690000	0	0.
12	0.690000	0	0.
13	0.690000	0	0.
14	0.690000	0	0.
15	0.690000	0	0.
16	0.690000	0	0.
17	0.690000	0	0.
18	0.690000	0	0.
19	0.690000	0	0.
20	0.690000	0	0.
21	0.690000	0	0.
22	0.690000	0	0.
23	0.690000	0	0.
24	0.690000	0	0.
25	0.690000	0	0.
26	0.690000	0	0.
27	0.690000	0	0.
28	0.690000	0	0.
29	0.690000	0	0.
30	0.690000	0	0.
31	0.690000	0	0.
32	0.690000	0	0.
33	0.690000	0	0.
34	0.690000	0	0.
35	0.690000	0	0.
36	0.690000	0	0.
37	0.690000	0	0.
38	0.690000	0	0.
39	0.690000	0	0.
40	0.690000	0	0.
41	0.690000	0	0.
42	0.690000	0	0.
43	0.690000	0	0.
44	0.690000	0	0.
45	0.690000	0	0.
46	0.690000	0	0.
47	0.690000	0	0.
48	0.690000	0	0.
49	0.690000	0	0.
50	0.690000	0	0.
51	0.690000	0	0.
52	0.690000	0	0.
53	0.690000	0	0.
54	0.690000	0	0.
55	0.690000	0	0.
56	0.690000	0	0.
57	0.690000	0	0.
58	0.690000	0	0.
59	0.690000	0	0.
60	0.690000	0	0.
61	0.690000	0	0.
62	0.690000	0	0.
63	0.690000	0	0.
64	0.690000	0	0.
1	0.700000	4	0.062500
2	0.700000	0	0.
3	0.700000	0	0.
4	0.700000	0	0.
5	0.700000	0	0.
6	0.700000	0	0.
7	0.700000	0	0.
8	0.700000	0	0.
9	0.700000	0	0.
10	0.700000	0	0.
11	0.700000	0	0.
12	0.700000	0	0.
13	0.700000	0	0.
14	0.700000	0	0.
15	0.700000	0	0.
16	0.700000	0	0.
17	0.700000	0	0.
18	0.700000	0	0.
19	0.700000	0	0.
20	0.700000	0	0.
21	0.700000	0	0.
22	0.700000	0	0.
23	0.700000	0	0.
24	0.700000	0	0.
25	0.700000	0	0.
26	0.700000	0	0.
27	0.700000	0	0.
28	0.700000	0	0.
29	0.700000	0	0.
30	0.700000	0	0.
31	0.700000	0	0.
32	0.700000	0	0.
33	0.700000	0	0.
34	0.700000	0	0.
35	0.700000	0	0.
36	0.700000	0	0.
37	0.700000	0	0.
38	0.700000	0	0.
39	0.700000	0	0.
40	0.700000	0	0.
41	0.700000	0	0.
42	0.700000	0	0.
43	0.700000	0	0.
44	0.700000	0	0.
45	0.700000	0	0.
46	0.700000	0	0.
47	0.700000	0	0.
48	0.700000	0	0.
49	0.700000	0	0.
50	0.700000	0	0.
51	0.700000	0	0.
52	0.700000	0	0.
53	0.700000	0	0.
54	0.700000	0	0.
55	0.700000	0	0.
56	0.700000	0	0.
57	0.700000	0	0.
58	0.700000	0	0.
59	0.700000	0	0.
60	0.700000	0	0.
61	0.700000	0	0.
62	0.700000	0	0.
63	0.700000	0	0.
64	0.700000	0	0.
